case_id,window_start,window_end,future_end,progress_pct,phase,recent_impersonation_count,recent_impersonation_diversity,recent_strategy_count,recent_strategy_diversity,recent_action_count,recent_continue_question_count,recent_alert_question_count,recent_offender_turn_share,current_risky_action_count,future_risky_action_count,future_risk,has_impersonation,has_continue_question,has_alert_question,has_authority,has_urgency,has_fear,has_legitimacy,has_money_request,has_info_extraction,signal_count
vp_36417_case_002,1,10,20,25.0,초반,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36417_case_002,6,15,25,38.88888888888889,중반,0,0,0,0,0,0,1,0.8,0,0,0,0,0,1,0,0,0,0,0,0,1
vp_36417_case_002,11,20,30,52.77777777777778,중반,0,0,0,0,0,0,1,0.8,0,0,0,0,0,1,0,0,0,0,0,0,1
vp_36417_case_002,16,25,35,66.66666666666666,후반,0,0,0,0,0,1,0,0.7,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36417_case_002,21,30,37,80.55555555555556,후반,1,1,1,1,0,2,0,0.3,0,0,0,1,1,0,1,0,0,0,0,0,3
vp_36417_case_002,26,35,37,94.44444444444444,후반,1,1,3,2,0,1,0,0.5,0,0,0,1,1,0,1,1,0,0,0,0,4
vp_36418_case_001,1,10,20,11.39240506329114,초반,1,1,3,1,1,0,0,0.8,1,0,0,1,0,0,0,0,1,0,0,0,2
vp_36418_case_001,6,15,25,17.72151898734177,초반,1,1,7,3,1,0,0,1.0,1,0,0,1,0,0,0,1,1,1,0,0,4
vp_36418_case_001,11,20,30,24.050632911392405,초반,0,0,7,3,0,0,0,1.0,0,0,0,0,0,0,0,1,1,1,0,0,3
vp_36418_case_001,16,25,35,30.37974683544304,초반,0,0,3,1,0,1,0,0.9,0,0,0,0,1,0,0,0,0,1,0,0,2
vp_36418_case_001,21,30,40,36.708860759493675,중반,1,1,2,2,0,1,0,0.9,0,0,0,1,1,0,1,0,0,1,0,0,4
vp_36418_case_001,26,35,45,43.037974683544306,중반,1,1,1,1,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36418_case_001,31,40,50,49.36708860759494,중반,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36418_case_001,36,45,55,55.69620253164557,중반,1,1,1,1,0,0,1,0.7,0,0,0,1,0,1,1,0,0,0,0,0,3
vp_36418_case_001,41,50,60,62.0253164556962,중반,1,1,1,1,0,0,1,0.9,0,0,0,1,0,1,1,0,0,0,0,0,3
vp_36418_case_001,46,55,65,68.35443037974683,후반,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36418_case_001,51,60,70,74.68354430379746,후반,0,0,2,1,0,2,0,0.6,0,0,0,0,1,0,1,0,0,0,0,0,2
vp_36418_case_001,56,65,75,81.0126582278481,후반,0,0,3,2,0,2,0,0.7,0,0,0,0,1,0,1,0,1,0,0,0,3
vp_36418_case_001,61,70,80,87.34177215189874,후반,0,0,2,2,0,1,0,0.7,0,0,0,0,1,0,1,0,1,0,0,0,3
vp_36418_case_001,66,75,80,93.67088607594937,후반,0,0,1,1,0,2,0,0.6,0,0,0,0,1,0,1,0,0,0,0,0,2
vp_36419_case_001,1,10,13,75.0,후반,2,1,4,2,0,0,0,1.0,0,0,0,1,0,0,0,1,1,0,0,0,3
vp_36428_case_001,1,10,20,21.951219512195124,초반,3,3,3,3,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_36428_case_001,6,15,25,34.146341463414636,중반,4,3,5,3,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_36428_case_001,11,20,30,46.34146341463415,중반,1,1,5,4,0,0,1,0.8,0,0,0,1,0,1,1,1,1,0,1,0,6
vp_36428_case_001,16,25,35,58.536585365853654,중반,1,1,3,3,0,2,1,0.5,0,0,0,1,1,1,1,1,0,0,1,0,6
vp_36428_case_001,21,30,40,70.73170731707317,후반,1,1,3,2,0,2,0,0.6,0,0,0,1,1,0,1,1,0,0,0,0,4
vp_36428_case_001,26,35,42,82.92682926829268,후반,0,0,2,2,0,1,0,0.6,0,0,0,0,1,0,1,1,0,0,0,0,3
vp_36428_case_001,31,40,42,95.1219512195122,후반,0,0,0,0,0,1,0,0.6,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36429_case_001,1,10,13,75.0,후반,4,3,4,3,1,0,0,1.0,1,0,0,1,0,0,1,0,1,0,0,1,4
vp_36432_case_001,1,10,11,90.0,후반,3,3,8,4,0,0,0,0.6,0,0,0,1,0,0,1,1,1,0,0,1,5
vp_36435_case_001,1,10,11,90.0,후반,1,1,5,2,0,0,2,0.6,0,0,0,1,0,1,0,0,1,0,1,0,4
vp_36435_case_002,1,10,11,90.0,후반,0,0,4,3,0,0,0,0.3,0,0,0,0,0,0,0,1,1,1,0,0,3
vp_36441_case_001,1,10,20,16.666666666666664,초반,2,2,5,3,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_36441_case_001,6,15,25,25.925925925925924,초반,3,2,4,2,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_36441_case_001,11,20,30,35.18518518518518,중반,2,2,1,1,0,0,2,0.8,0,0,0,1,0,1,1,0,0,0,0,0,3
vp_36441_case_001,16,25,35,44.44444444444444,중반,1,1,0,0,0,0,2,0.5,0,0,0,1,0,1,0,0,0,0,0,0,2
vp_36441_case_001,21,30,40,53.70370370370371,중반,1,1,2,2,0,0,0,0.7,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_36441_case_001,26,35,45,62.96296296296296,중반,1,1,3,3,0,0,0,0.7,0,0,0,1,0,0,1,0,1,0,0,1,4
vp_36441_case_001,31,40,50,72.22222222222221,후반,0,0,1,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,1,1
vp_36441_case_001,36,45,55,81.48148148148148,후반,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36441_case_001,41,50,55,90.74074074074075,후반,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36442_case_001,1,10,20,36.0,중반,2,1,4,2,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_36442_case_001,6,15,25,56.00000000000001,중반,1,1,1,1,0,0,0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,2
vp_36442_case_001,11,20,26,76.0,후반,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36442_case_001,16,25,26,96.0,후반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36443_case_001,1,10,20,27.27272727272727,초반,1,1,3,2,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_36443_case_001,6,15,25,42.42424242424242,중반,1,1,3,1,0,0,0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,2
vp_36443_case_001,11,20,30,57.57575757575758,중반,1,1,3,1,0,0,0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,2
vp_36443_case_001,16,25,34,72.72727272727273,후반,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36443_case_001,21,30,34,87.87878787878788,후반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1
vp_36444_case_001,1,13,28,52.94117647058824,중반,1,1,4,1,0,0,0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,2
vp_36444_case_001,7,21,28,82.35294117647058,후반,1,1,4,1,0,0,0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,2
vp_36445_case_001,1,10,16,60.0,중반,1,1,4,3,0,1,0,0.7,0,0,0,1,1,0,0,1,1,0,1,0,5
vp_36445_case_001,6,15,16,93.33333333333333,후반,0,0,3,3,0,1,1,0.7,0,0,0,0,1,1,0,1,1,0,1,0,5
vp_36448_case_001,1,10,20,23.684210526315788,초반,2,1,2,2,0,0,0,0.8,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_36448_case_001,6,15,25,36.84210526315789,중반,0,0,0,0,0,0,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,1
vp_36448_case_001,11,20,30,50.0,중반,0,0,1,1,0,0,1,0.5,0,0,0,0,0,1,0,1,0,0,0,0,2
vp_36448_case_001,16,25,35,63.1578947368421,중반,0,0,1,1,0,0,0,0.4,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36448_case_001,21,30,39,76.31578947368422,후반,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36448_case_001,26,35,39,89.47368421052632,후반,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36449_case_001,1,10,20,22.5,초반,2,2,6,3,0,1,0,0.7,0,0,0,1,1,0,1,1,1,0,0,0,5
vp_36449_case_001,6,15,25,35.0,중반,3,2,7,3,0,1,0,0.6,0,0,0,1,1,0,1,1,1,0,0,0,5
vp_36449_case_001,11,20,30,47.5,중반,1,1,2,2,0,0,0,0.6,0,0,0,1,0,0,1,1,0,0,0,0,3
vp_36449_case_001,16,25,35,60.0,중반,1,1,0,0,0,1,2,0.5,0,0,0,1,1,1,0,0,0,0,0,0,3
vp_36449_case_001,21,30,40,72.5,후반,2,1,1,1,0,3,2,0.4,0,0,0,1,1,1,1,0,0,0,0,0,4
vp_36449_case_001,26,35,41,85.0,후반,1,1,1,1,0,2,0,0.4,0,0,0,1,1,0,1,0,0,0,0,0,3
vp_36449_case_001,31,40,41,97.5,후반,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36454_case_001,1,10,18,52.94117647058824,중반,2,2,3,3,0,1,0,0.8,0,0,0,1,1,0,1,1,1,0,0,0,5
vp_36454_case_001,6,15,18,82.35294117647058,후반,2,2,3,2,0,0,0,0.9,0,0,0,1,0,0,1,1,0,0,0,0,3
vp_36457_case_001,1,10,20,37.5,중반,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36457_case_001,6,15,25,58.333333333333336,중반,0,0,2,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,1
vp_36457_case_001,11,20,25,79.16666666666666,후반,0,0,2,1,0,2,0,0.4,0,0,0,0,1,0,0,0,1,0,0,0,2
vp_36463_case_001,1,15,28,21.951219512195124,초반,0,0,0,0,0,0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0
vp_36463_case_001,7,23,37,34.146341463414636,중반,0,0,2,2,1,0,0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,2
vp_36463_case_001,17,28,49,46.34146341463415,중반,0,0,4,2,1,0,0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,2
vp_36463_case_001,24,37,54,58.536585365853654,중반,1,1,5,3,0,0,0,1.0,0,0,0,1,0,0,1,1,0,0,1,0,4
vp_36463_case_001,29,49,64,70.73170731707317,후반,1,1,4,2,0,0,0,1.0,0,0,0,1,0,0,1,1,0,0,0,0,3
vp_36463_case_001,38,54,67,82.92682926829268,후반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36463_case_001,50,64,67,95.1219512195122,후반,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36463_case_002,1,10,19,50.0,중반,0,0,4,2,1,0,0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,2
vp_36463_case_002,6,15,19,77.77777777777779,후반,1,1,4,3,1,1,0,0.8,1,0,0,1,1,0,1,1,0,0,0,1,5
vp_36463_case_003,1,16,34,25.0,초반,2,1,3,2,0,0,0,1.0,0,0,0,1,0,0,1,1,0,0,0,0,3
vp_36463_case_003,10,25,47,38.88888888888889,중반,2,1,3,2,0,0,0,1.0,0,0,0,1,0,0,1,1,0,0,0,0,3
vp_36463_case_003,17,34,53,52.77777777777778,중반,0,0,3,1,0,0,0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,1
vp_36463_case_003,27,47,62,66.66666666666666,후반,0,0,4,2,0,0,0,1.0,0,1,1,0,0,0,0,1,0,0,1,0,2
vp_36463_case_003,36,53,68,80.55555555555556,후반,0,0,5,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1
vp_36463_case_003,48,62,68,94.44444444444444,후반,0,0,4,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1
vp_36467_case_001,1,10,20,31.03448275862069,초반,2,2,4,2,1,0,0,0.7,1,1,1,1,0,0,1,1,0,0,0,0,3
vp_36467_case_001,6,15,25,48.275862068965516,중반,1,1,8,2,3,0,0,0.9,2,0,0,1,0,0,1,1,0,0,0,0,3
vp_36467_case_001,11,20,30,65.51724137931035,중반,0,0,7,2,2,2,0,0.6,1,0,0,0,1,0,1,1,0,0,0,0,3
vp_36467_case_001,16,25,30,82.75862068965517,후반,0,0,4,2,0,2,0,0.5,0,0,0,0,1,0,1,1,0,0,0,0,3
vp_36478_case_001,1,12,18,69.23076923076923,후반,5,4,7,3,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,1,0,4
vp_36486_case_001,1,10,18,52.94117647058824,중반,0,0,4,2,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,0,0,2
vp_36486_case_001,6,15,18,82.35294117647058,후반,0,0,2,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,1,0,0,1
vp_36491_case_001,1,10,20,16.363636363636363,초반,2,2,6,4,1,0,0,0.8,1,0,0,1,0,0,1,1,1,0,0,1,5
vp_36491_case_001,6,15,25,25.454545454545453,초반,2,2,8,4,1,0,0,0.9,1,0,0,1,0,0,1,1,1,0,0,1,5
vp_36491_case_001,11,20,30,34.54545454545455,중반,0,0,9,2,0,0,0,0.8,0,0,0,0,0,0,0,1,1,0,0,0,2
vp_36491_case_001,16,25,35,43.63636363636363,중반,0,0,7,2,0,1,0,0.5,0,0,0,0,1,0,0,1,1,0,0,0,3
vp_36491_case_001,21,30,40,52.72727272727272,중반,0,0,1,1,0,1,0,0.3,0,0,0,0,1,0,0,1,0,0,0,0,2
vp_36491_case_001,26,35,45,61.81818181818181,중반,0,0,4,3,0,0,0,0.6,0,0,0,0,0,0,0,1,1,1,0,0,3
vp_36491_case_001,31,40,50,70.9090909090909,후반,0,0,5,2,0,0,0,0.9,0,0,0,0,0,0,0,0,1,1,0,0,2
vp_36491_case_001,36,45,55,80.0,후반,0,0,3,1,0,0,0,0.9,0,0,0,0,0,0,0,0,0,1,0,0,1
vp_36491_case_001,41,50,56,89.0909090909091,후반,0,0,2,2,0,0,0,0.7,0,0,0,0,0,0,0,1,0,1,0,0,2
vp_36491_case_001,46,55,56,98.18181818181819,후반,0,0,1,1,0,0,0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36492_case_001,1,10,20,21.951219512195124,초반,1,1,2,2,0,0,0,1.0,0,1,1,1,0,0,1,0,1,0,0,0,3
vp_36492_case_001,6,15,25,34.146341463414636,중반,0,0,0,0,0,0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0
vp_36492_case_001,11,20,30,46.34146341463415,중반,1,1,4,3,1,0,0,1.0,1,0,0,1,0,0,1,0,1,0,0,1,4
vp_36492_case_001,16,25,35,58.536585365853654,중반,1,1,5,4,1,0,0,1.0,1,0,0,1,0,0,1,0,1,0,1,1,5
vp_36492_case_001,21,30,40,70.73170731707317,후반,1,1,2,2,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,1,0,3
vp_36492_case_001,26,35,42,82.92682926829268,후반,1,1,2,1,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36492_case_001,31,40,42,95.1219512195122,후반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
vp_36495_case_001,1,10,19,50.0,중반,2,2,5,4,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,0,1,5
vp_36495_case_001,6,15,19,77.77777777777779,후반,0,0,2,2,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2
vp_36503_case_001,1,10,20,39.130434782608695,중반,1,1,6,3,0,1,0,0.8,0,0,0,1,1,0,1,1,1,0,0,0,5
vp_36503_case_001,6,15,24,60.86956521739131,중반,2,1,7,3,0,1,0,0.8,0,0,0,1,1,0,1,1,1,0,0,0,5
vp_36503_case_001,11,20,24,82.6086956521739,후반,1,1,8,3,0,0,0,0.9,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_36504_case_001,1,10,20,28.125,초반,1,1,7,3,1,0,0,1.0,1,0,0,1,0,0,1,1,0,0,0,0,3
vp_36504_case_001,6,15,25,43.75,중반,0,0,2,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36504_case_001,11,20,30,59.375,중반,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36504_case_001,16,25,33,75.0,후반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36504_case_001,21,30,33,90.625,후반,0,0,2,2,1,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36505_case_001,1,10,20,11.538461538461538,초반,0,0,3,1,0,1,0,0.7,0,0,0,0,1,0,0,1,0,0,0,0,2
vp_36505_case_001,6,15,25,17.94871794871795,초반,0,0,4,1,0,1,0,0.8,0,0,0,0,1,0,0,1,0,0,0,0,2
vp_36505_case_001,11,20,30,24.358974358974358,초반,0,0,1,1,0,0,0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36505_case_001,16,25,35,30.76923076923077,초반,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36505_case_001,21,30,40,37.17948717948718,중반,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36505_case_001,26,35,45,43.58974358974359,중반,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36505_case_001,31,40,50,50.0,중반,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36505_case_001,36,45,55,56.41025641025641,중반,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36505_case_001,41,50,60,62.82051282051282,중반,0,0,0,0,0,1,0,0.3,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36505_case_001,46,55,65,69.23076923076923,후반,0,0,0,0,0,2,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36505_case_001,51,60,70,75.64102564102564,후반,0,0,0,0,0,2,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36505_case_001,56,65,75,82.05128205128204,후반,0,0,0,0,0,1,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36505_case_001,61,70,79,88.46153846153845,후반,0,0,1,1,0,0,0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36505_case_001,66,75,79,94.87179487179486,후반,0,0,1,1,0,1,0,0.3,0,0,0,0,1,0,0,1,0,0,0,0,2
vp_36505_case_002,1,10,13,75.0,후반,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36506_case_001,1,10,20,5.454545454545454,초반,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36506_case_001,6,15,25,8.484848484848486,초반,0,0,1,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1
vp_36506_case_001,11,20,30,11.515151515151516,초반,0,0,1,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0,1
vp_36506_case_001,16,25,35,14.545454545454545,초반,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36506_case_001,21,30,40,17.575757575757574,초반,0,0,1,1,0,0,0,0.4,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36506_case_001,26,35,45,20.606060606060606,초반,0,0,1,1,0,0,0,0.4,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36506_case_001,31,40,50,23.636363636363637,초반,1,1,1,1,0,0,0,0.4,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36506_case_001,36,45,55,26.666666666666668,초반,2,2,1,1,0,1,0,0.5,0,0,0,1,1,0,1,0,0,0,0,0,3
vp_36506_case_001,41,50,60,29.6969696969697,초반,1,1,0,0,0,1,0,0.7,0,0,0,1,1,0,0,0,0,0,0,0,2
vp_36506_case_001,46,55,65,32.72727272727273,초반,1,1,1,1,0,3,0,0.5,0,0,0,1,1,0,1,0,0,0,0,0,3
vp_36506_case_001,51,60,70,35.75757575757576,중반,1,1,1,1,0,4,0,0.4,0,0,0,1,1,0,1,0,0,0,0,0,3
vp_36506_case_001,56,65,75,38.78787878787879,중반,0,0,0,0,0,2,0,0.3,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36506_case_001,61,70,80,41.81818181818181,중반,0,0,1,1,0,2,0,0.3,0,0,0,0,1,0,0,1,0,0,0,0,2
vp_36506_case_001,66,75,85,44.84848484848485,중반,0,0,1,1,0,1,0,0.8,0,0,0,0,1,0,0,1,0,0,0,0,2
vp_36506_case_001,71,80,90,47.878787878787875,중반,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36506_case_001,76,85,95,50.90909090909091,중반,1,1,0,0,0,0,0,0.8,0,0,0,1,0,0,0,0,0,0,0,0,1
vp_36506_case_001,81,90,100,53.939393939393945,중반,2,1,0,0,0,0,0,0.6,0,0,0,1,0,0,0,0,0,0,0,0,1
vp_36506_case_001,86,95,105,56.96969696969697,중반,1,1,1,1,0,0,0,0.4,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36506_case_001,91,100,110,60.0,중반,0,0,2,1,0,0,0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,1
vp_36506_case_001,96,105,115,63.030303030303024,중반,0,0,2,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
vp_36506_case_001,101,110,120,66.06060606060606,중반,1,1,2,1,0,0,0,0.8,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36506_case_001,106,115,125,69.0909090909091,후반,1,1,2,1,0,0,0,0.6,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36506_case_001,111,120,130,72.12121212121212,후반,0,0,1,1,0,1,0,0.5,0,0,0,0,1,0,1,0,0,0,0,0,2
vp_36506_case_001,116,125,135,75.15151515151514,후반,0,0,0,0,0,2,0,0.6,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36506_case_001,121,130,140,78.18181818181819,후반,0,0,0,0,0,1,0,0.6,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36506_case_001,126,135,145,81.21212121212122,후반,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36506_case_001,131,140,150,84.24242424242424,후반,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36506_case_001,136,145,155,87.27272727272727,후반,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36506_case_001,141,150,160,90.30303030303031,후반,0,0,1,1,0,0,0,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36506_case_001,146,155,165,93.33333333333333,후반,0,0,2,2,0,0,0,0.8,0,0,0,0,0,0,1,1,0,0,0,0,2
vp_36506_case_001,151,160,166,96.36363636363636,후반,0,0,1,1,0,0,0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,1
vp_36506_case_001,156,165,166,99.39393939393939,후반,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36506_case_002,7,32,53,10.975609756097562,초반,1,1,6,4,0,0,0,1.0,0,1,1,1,0,0,1,1,0,0,1,0,4
vp_36506_case_002,25,44,69,17.073170731707318,초반,2,2,4,3,1,0,0,1.0,0,1,1,1,0,0,1,1,0,0,1,0,4
vp_36506_case_002,34,53,77,23.170731707317074,초반,1,1,8,4,2,0,0,1.0,1,0,0,1,0,0,1,1,0,0,1,0,4
vp_36506_case_002,45,69,97,29.268292682926827,초반,0,0,8,4,1,0,0,1.0,1,0,0,0,0,0,1,1,0,0,1,0,3
vp_36506_case_002,56,77,104,35.36585365853659,중반,0,0,3,2,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36506_case_002,70,97,112,41.46341463414634,중반,0,0,3,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36506_case_002,79,104,118,47.5609756097561,중반,0,0,3,2,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,2
vp_36506_case_002,98,112,138,53.65853658536586,중반,0,0,4,2,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,2
vp_36506_case_002,105,118,161,59.756097560975604,중반,0,0,2,2,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,2
vp_36506_case_002,113,138,178,65.85365853658537,중반,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36506_case_002,119,161,205,71.95121951219512,후반,0,0,5,2,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
vp_36506_case_002,144,178,227,78.04878048780488,후반,0,0,7,2,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
vp_36506_case_002,174,205,238,84.14634146341463,후반,0,0,2,2,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
vp_36506_case_002,179,227,245,90.2439024390244,후반,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36506_case_002,206,238,245,96.34146341463415,후반,0,0,2,2,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,2
vp_36506_case_003,3,21,31,21.428571428571427,초반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
vp_36506_case_003,17,26,36,33.33333333333333,중반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
vp_36506_case_003,22,31,41,45.23809523809524,중반,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36506_case_003,27,36,46,57.14285714285714,중반,1,1,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1
vp_36506_case_003,32,41,53,69.04761904761905,후반,1,1,2,1,0,0,0,1.0,0,1,1,1,0,0,0,0,0,0,1,0,2
vp_36506_case_003,37,46,57,80.95238095238095,후반,0,0,2,1,0,0,0,1.0,0,2,1,0,0,0,0,0,0,0,1,0,1
vp_36506_case_003,42,53,57,92.85714285714286,후반,0,0,1,1,1,0,0,1.0,1,1,1,0,0,0,0,0,0,0,1,0,1
vp_36506_case_005,1,10,20,17.647058823529413,초반,0,0,1,1,2,0,0,0.7,2,0,0,0,0,0,0,0,0,0,1,0,1
vp_36506_case_005,6,15,25,27.450980392156865,초반,0,0,1,1,2,0,0,0.5,2,0,0,0,0,0,0,0,0,0,1,0,1
vp_36506_case_005,11,20,30,37.254901960784316,중반,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36506_case_005,16,25,35,47.05882352941176,중반,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36506_case_005,21,30,40,56.86274509803921,중반,1,1,0,0,0,0,0,0.8,0,0,0,1,0,0,0,0,0,0,0,0,1
vp_36506_case_005,26,35,45,66.66666666666666,후반,1,1,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1
